"open","high","low","close","volume","will14","next1"
593,597.35,585,590.31,915.87,-39.8129123,586.3
590.31,593.37,583.2,586.3,1082.41,-41.98118309,588.95
586.3,603.14,582,588.95,1855.27,-39.62108731,588.23
588.95,599.98,588,588.23,1600.83,-39.50822396,588.36
588.23,592.19,582.51,588.36,945.09,-38.9664025,585.1
588.36,590.79,583.31,585.1,449.04,-40.28254629,569.67
585.1,585.51,561.4,569.67,1081.67,-38.75717663,570.74
569.67,575,561.48,570.74,795.16,-30.73089701,581
570.74,587.8,565.34,581,1200.53,-25.3054601,574.43
581,581.06,569.54,574.43,751.15,-71.74148775,572
574.43,579.36,570.81,572,616.91,-77.01149425,572.95
572,577.99,572,572.95,601.61,-74.95120364,580
572.95,584,572.03,580,469.89,-59.66167859,580.53
580,586.12,577.52,580.53,393.36,-54.16866315,586
580.53,592.13,579.85,586,794.09,-41.06372784,584.9
586,588.99,580.1,584.9,764,-43.6990896,580.47
584.9,587.71,579.36,580.47,524.66,-50.57024365,576.85
580.47,582.25,569.89,576.85,1358.06,-49.82137057,579.36
576.85,580.51,572.99,579.36,349.58,-41.55548324,569.02
579.36,579.71,564.27,569.02,612.63,-75.20338432,574.73
569.02,580.97,567.06,574.73,561.73,-56.76998369,574.69
574.73,582.01,570.47,574.69,898.12,-62.59870782,579.21
574.69,581.7,573.42,579.21,717.82,-46.3747308,573.36
579.21,579.21,569.42,573.36,454.42,-67.37257717,571.1
573.36,575,568.24,571.1,1002.1,-75.48456569,577
571.1,577,565.56,577,1091.61,-54.30725054,599.97
577,605.33,572.13,599.97,1286.89,-13.05406722,608.91
599.97,616.68,598.3,608.91,963.41,-14.825415,610.02
608.91,612.3,602,610.02,730.44,-12.70749857,613.35
610.02,614,605,613.35,481.48,-6.353749284,615.71
613.35,617.38,606.35,615.71,973.59,-3.144417247,629.6
615.71,635.62,615,629.6,990.93,-8.437281009,625.26
629.6,631.12,621.25,625.26,603.62,-14.51997197,625.26
625.26,629.24,622.77,625.26,434.38,-14.78732515,611.33
625.26,634.77,595.16,611.33,806.13,-34.67028261,611.1
611.33,613.54,607.15,611.1,504.68,-34.99857265,615.16
611.1,617,607.76,615.16,735.51,-29.20353982,612.24
615.16,616.85,610.75,612.24,651.11,-33.37139595,612.92
612.24,615.8,609.05,612.92,522.92,-32.40079931,610
612.92,613,606.67,610,455.79,-40.35281147,606.59
610,610.08,604.58,606.59,330.61,-71.74987642,612.02
606.59,614.51,606.59,612.02,323.12,-58.32921404,610.99
612.02,614.59,605.06,610.99,586.68,-60.87493821,610.01
610.99,612,605.56,610.01,777.46,-63.29708354,599
610.01,610.98,592,599,1117.73,-83.95231545,598.35
599,600.76,595.37,598.35,483.58,-85.15314473,604.17
598.35,604.56,595.05,604.17,519.05,-71.5454758,604
604.17,607.63,601.5,604,310,-71.94295067,601.03
604,604,598,601.03,453.02,-63.88,608.04
601.03,608.57,599,608.04,764.48,-35.84,606.52
608.04,609.11,600.69,606.52,721.26,-41.5694165,604.99
606.52,607.59,601.85,604.99,415.79,-45.42016807,605.5
604.99,609.3,604.25,605.5,496.8,-40.23904382,611.28
605.5,612.5,604.03,611.28,535.28,-14.65250111,614.27
611.28,617.3,610.4,614.27,450.35,-11.97628458,610
614.27,615.98,607.15,610,323.24,-28.85375494,612.25
610,613.66,609.02,612.25,592.68,-19.96047431,612
612.25,613.6,608,612,435.17,-20.9486166,612.51
612,616.09,608.94,612.51,828.39,-21.52808989,614.91
612.51,615.97,611.26,614.91,385.16,-10.74157303,617.98
614.91,623,611.34,617.98,1667.51,-20.08,620.79
617.98,623.1,616.15,620.79,528.82,-9.203187251,616.52
620.79,620.79,615.01,616.52,362.01,-27.30290456,618.12
616.52,619.9,614.83,618.12,724.84,-22.22222222,644.23
618.12,645.42,616.32,644.23,1468.11,-2.73123709,637.46
644.23,645,633.28,637.46,767.33,-19.23169848,630.15
637.46,639.98,630.15,630.15,763.62,-36.89296932,640.61
630.15,643,630.15,640.61,939.07,-12.56859159,640.75
640.61,647,636.4,640.75,539.61,-15.6838143,643.25
640.75,645.06,638.75,643.25,183.94,-9.615384615,640
643.25,643.55,637.8,640,618.75,-17.94871795,636.97
640,641.1,634.1,636.97,606.01,-26.35312664,631.5
636.97,639.64,623.73,631.5,1047.9,-43.36877448,632.84
631.5,633.42,627.01,632.84,453.28,-39.7083567,633.4
632.84,638,630.02,633.4,717.39,-42.27541187,663.73
633.4,669.86,627,663.73,1495.79,-11.13937852,653.93
663.73,669,652.79,653.93,770.33,-28.94784663,652.63
653.93,657.88,645.81,652.63,1384.76,-32.18154651,651.99
652.63,664,651.99,651.99,1611.78,-38.73834815,675.13
651.99,679,651.99,675.13,1619.77,-7.00199023,681.97
675.13,687.84,674.63,681.97,1501.28,-9.156137888,690
681.97,691.78,681.97,690,1231.3,-2.615723733,717.87
690,722.01,687.93,717.87,1651.6,-4.212454212,698.7
717.87,717.88,688,698.7,1734.56,-23.71794872,700.8
698.7,708.9,685.7,700.8,996.14,-21.58119658,733.75
700.8,739.49,697.91,733.75,2354.66,-4.9585349,737.5
733.75,739,722.89,737.5,1847.17,-1.769046137,691.13
737.5,750.5,673.41,691.13,4099.75,-48.07287449,707.41
691.13,710,682.31,707.41,2007.08,-34.89068826,706.48
707.41,714.47,698.48,706.48,663.19,-42.04795109,715.5
706.48,721.46,702.88,715.5,625.78,-33.43203744,708.86
715.5,715.5,700.16,708.86,900.21,-42.26982032,712.71
708.86,718.3,704.14,712.71,987.5,-38.36158766,722.4
712.71,745.49,708.68,722.4,2750.68,-36.45090154,713.5
722.4,724.7,706,713.5,1219.55,-47.99584901,715.25
713.5,718.99,712,715.25,746.9,-45.72577507,704.46
715.25,719.1,701.35,704.46,713.45,-59.72240239,702.78
704.46,706.79,685.33,702.78,1087.75,-61.90167337,705.82
702.78,709,697.79,705.82,785.16,-57.95823064,711.3
705.82,717,704.83,711.3,818.88,-50.84965625,742.75
711.3,744.8,709,742.75,2462.28,-10.05318459,739
742.75,760.81,733.3,739,3435.49,-27.78343949,750.55
739,754,733.01,750.55,1742.41,-13.59300477,752
750.55,763.11,735,752,1445.44,-14.2838776,730.98
752,757,713,730.98,1420.69,-41.30881975,737.69
730.98,741,728.33,737.69,550.29,-32.68192337,748.01
737.69,752.61,733.83,748.01,1803.67,-19.41373104,740.34
748.01,750,731.06,740.34,1287.25,-29.27487786,738.61
740.34,745.11,730,738.61,867.25,-31.49910003,740.92
738.61,743,730.35,740.92,979.35,-28.52918488,734.78
740.92,743.3,726,734.78,684.93,-36.42324505,728.3
734.78,739,727.2,728.3,616.82,-53.29148806,735.78
728.3,736.07,728,735.78,837.69,-46.89430336,732.2
735.78,735.78,728.5,732.2,1064.68,-57.12437627,742.72
732.2,743.56,731.02,742.72,1163.42,-40.69048094,754
742.72,754.5,740.89,754,1290.26,-18.18000399,773.87
754,781.98,752.42,773.87,2429.07,-11.75703102,765.28
773.87,774.58,757.12,765.28,712.88,-24.20991592,769.6
765.28,772.57,762.43,769.6,542.78,-22.11504109,754.47
769.6,771.6,745.93,754.47,1667.32,-49.14255091,757.86
754.47,760.03,748.09,757.86,1232.12,-43.08681672,767.12
757.86,770,753.78,767.12,816.03,-26.54519471,770.71
767.12,779.5,762,770.71,765.67,-20.13219007,772.42
770.71,775,767,772.42,849.54,-17.07752769,775
772.42,778.56,771.24,775,693.55,-12.7418766,768.05
775,775.42,762.02,768.05,618.55,-25.80585402,778.37
768.05,783.26,768.05,778.37,1025,-8.929875822,780.5
778.37,789,770,780.5,1074.56,-14.66022766,777.52
780.5,783.09,774,777.52,908.92,-23.86198296,778.1
777.52,781.5,776.53,778.1,736.26,-25.30763873,785.33
778.1,785.75,776,785.33,1094.3,-8.521012306,792.47
785.33,795,785.33,792.47,610.61,-5.155899735,792.69
792.47,794.44,786.5,792.69,339.1,-4.707560628,791.18
792.69,794.44,789.19,791.18,680.79,-8.143253038,803.42
791.18,806.1,790,803.42,1163.66,-5.122324159,827.86
803.42,830,796.47,827.86,1872.1,-3.147058824,860.1
827.86,877.99,826.02,860.1,2597.1,-15.42640338,920
860.1,922.93,859.01,920,4040.55,-1.820893667,894.93
920,923.87,884.33,894.93,1641.66,-17.88075378,899.98
894.93,900.34,853.37,899.98,1661.59,-15.33179309,904.88
899.98,917.53,888.96,904.88,1835.09,-12.34158705,929.16
904.88,939,900,929.16,1760.31,-5.963636364,978.74
929.16,979.99,929.03,978.74,3197.6,-0.612775136,977.01
978.74,982,950,977.01,2612.43,-2.422330097,960.7
977.01,977.01,920.02,960.7,2202.46,-10.83032491,968.21
960.7,971.73,940.01,968.21,791.88,-7.05370844,998.07
968.21,1010,961.37,998.07,1457.01,-5.402835017,1020
998.07,1034.93,996.07,1020,2297.35,-6.095619156,1037.99
